ts,event_id,type,from,to,action,자원,크기
2017-03-17,E016,장례식,서아지,강연하,부조,돈,4
2017-03-17,E016,장례식,서아지,강연하,방명록,유대,1
2017-03-17,E016,장례식,강연하,서아지,답례,유대,0.5
2017-03-17,E016,장례식,김서연,강연하,부조,돈,4
2017-03-17,E016,장례식,김서연,강연하,방명록,유대,1
2017-03-17,E016,장례식,강연하,김서연,답례,유대,0.5
2017-03-17,E016,장례식,강윤주,강연하,부조,돈,8
2017-03-17,E016,장례식,강윤주,강연하,방명록,유대,1
2017-03-17,E016,장례식,강연하,강윤주,답례,유대,0.5
2017-03-17,E016,장례식,박람민,강연하,부조,돈,5
2017-03-17,E016,장례식,박람민,강연하,방명록,유대,1
2017-03-17,E016,장례식,강연하,박람민,답례,유대,0.5
2017-03-17,E016,장례식,송연우,강연하,부조,돈,9
2017-03-17,E016,장례식,송연우,강연하,방명록,유대,1
2017-03-17,E016,장례식,강연하,송연우,답례,유대,0.5
2017-03-17,E016,장례식,장솔아,강연하,부조,돈,4
2017-03-17,E016,장례식,장솔아,강연하,방명록,유대,1
2017-03-17,E016,장례식,강연하,장솔아,답례,유대,0.5
2017-03-17,E016,장례식,전지시,강연하,부조,돈,5
2017-03-17,E016,장례식,전지시,강연하,방명록,유대,1
2017-03-17,E016,장례식,강연하,전지시,답례,유대,0.5
2017-03-17,E016,장례식,정채현,강연하,부조,돈,6
2017-03-17,E016,장례식,정채현,강연하,방명록,유대,1
2017-03-17,E016,장례식,강연하,정채현,답례,유대,0.5
2017-03-17,E016,장례식,송서수,강연하,부조,돈,9
2017-03-17,E016,장례식,송서수,강연하,방명록,유대,1
2017-03-17,E016,장례식,강연하,송서수,답례,유대,0.5
2017-03-17,E016,장례식,송현준,강연하,부조,돈,4
2017-03-17,E016,장례식,송현준,강연하,방명록,유대,1
2017-03-17,E016,장례식,강연하,송현준,답례,유대,0.5
2017-03-17,E016,장례식,김연시,강연하,부조,돈,9
2017-03-17,E016,장례식,김연시,강연하,방명록,유대,1
2017-03-17,E016,장례식,강연하,김연시,답례,유대,0.5
2017-03-17,E016,장례식,최서시,강연하,부조,돈,6
2017-03-17,E016,장례식,최서시,강연하,방명록,유대,1
2017-03-17,E016,장례식,강연하,최서시,답례,유대,0.5
2017-03-17,E016,장례식,윤솔예,강연하,부조,돈,6
2017-03-17,E016,장례식,윤솔예,강연하,방명록,유대,1
2017-03-17,E016,장례식,강연하,윤솔예,답례,유대,0.5
2017-03-17,E016,장례식,강우연,강연하,부조,돈,9
2017-03-17,E016,장례식,강우연,강연하,방명록,유대,1
2017-03-17,E016,장례식,강연하,강우연,답례,유대,0.5
2017-03-17,E016,장례식,조윤민,강연하,부조,돈,5
2017-03-17,E016,장례식,조윤민,강연하,방명록,유대,1
2017-03-17,E016,장례식,강연하,조윤민,답례,유대,0.5
2017-03-17,E016,장례식,이예은,강연하,부조,돈,6
2017-03-17,E016,장례식,이예은,강연하,방명록,유대,1
2017-03-17,E016,장례식,강연하,이예은,답례,유대,0.5
2017-03-17,E016,장례식,안연예,강연하,부조,돈,9
2017-03-17,E016,장례식,안연예,강연하,방명록,유대,1
2017-03-17,E016,장례식,강연하,안연예,답례,유대,0.5
2017-03-17,E016,장례식,강준지,강연하,부조,돈,4
2017-03-17,E016,장례식,강준지,강연하,방명록,유대,1
2017-03-17,E016,장례식,강연하,강준지,답례,유대,0.5
2017-03-17,E016,장례식,강서람,강연하,부조,돈,8
2017-03-17,E016,장례식,강서람,강연하,방명록,유대,1
2017-03-17,E016,장례식,강연하,강서람,답례,유대,0.5
2017-03-17,E016,장례식,박연민,강연하,부조,돈,8
2017-03-17,E016,장례식,박연민,강연하,방명록,유대,1
2017-03-17,E016,장례식,강연하,박연민,답례,유대,0.5
2017-03-17,E016,장례식,김건솔,강연하,부조,돈,9
2017-03-17,E016,장례식,김건솔,강연하,방명록,유대,1
2017-03-17,E016,장례식,강연하,김건솔,답례,유대,0.5
2017-03-17,E016,장례식,전지준,강연하,부조,돈,7
2017-03-17,E016,장례식,전지준,강연하,방명록,유대,1
2017-03-17,E016,장례식,강연하,전지준,답례,유대,0.5
2017-03-17,E016,장례식,최채윤,강연하,부조,돈,4
2017-03-17,E016,장례식,최채윤,강연하,방명록,유대,1
2017-03-17,E016,장례식,강연하,최채윤,답례,유대,0.5
2017-03-17,E016,장례식,임지윤,강연하,부조,돈,4
2017-03-17,E016,장례식,임지윤,강연하,방명록,유대,1
2017-03-17,E016,장례식,강연하,임지윤,답례,유대,0.5
2017-03-17,E016,장례식,한윤아,강연하,부조,돈,4
2017-03-17,E016,장례식,한윤아,강연하,방명록,유대,1
2017-03-17,E016,장례식,강연하,한윤아,답례,유대,0.5
2017-03-17,E016,장례식,박채윤,강연하,부조,돈,8
2017-03-17,E016,장례식,박채윤,강연하,방명록,유대,1
2017-03-17,E016,장례식,강연하,박채윤,답례,유대,0.5
2017-03-17,E016,장례식,안솔민,강연하,부조,돈,4
2017-03-17,E016,장례식,안솔민,강연하,방명록,유대,1
2017-03-17,E016,장례식,강연하,안솔민,답례,유대,0.5
2017-03-17,E016,장례식,장우채,강연하,부조,돈,8
2017-03-17,E016,장례식,장우채,강연하,방명록,유대,1
2017-03-17,E016,장례식,강연하,장우채,답례,유대,0.5
2017-03-17,E016,장례식,강우건,강연하,부조,돈,8
2017-03-17,E016,장례식,강우건,강연하,방명록,유대,1
2017-03-17,E016,장례식,강연하,강우건,답례,유대,0.5
2017-03-17,E016,장례식,강하시,강연하,부조,돈,7
2017-03-17,E016,장례식,강하시,강연하,방명록,유대,1
2017-03-17,E016,장례식,강연하,강하시,답례,유대,0.5
2017-03-17,E016,장례식,전주현,강연하,부조,돈,7
2017-03-17,E016,장례식,전주현,강연하,방명록,유대,1
2017-03-17,E016,장례식,강연하,전주현,답례,유대,0.5
2017-03-17,E016,장례식,임아건,강연하,부조,돈,9
2017-03-17,E016,장례식,임아건,강연하,방명록,유대,1
2017-03-17,E016,장례식,강연하,임아건,답례,유대,0.5
2017-03-17,E016,장례식,황준건,강연하,부조,돈,8
2017-03-17,E016,장례식,황준건,강연하,방명록,유대,1
2017-03-17,E016,장례식,강연하,황준건,답례,유대,0.5
2017-03-17,E016,장례식,조현도,강연하,부조,돈,8
2017-03-17,E016,장례식,조현도,강연하,방명록,유대,1
2017-03-17,E016,장례식,강연하,조현도,답례,유대,0.5
2017-03-20,I0748,디방인연,윤수도,권윤민,이음,유대,0.12
2017-03-20,I0748,디방인연,권윤민,윤수도,이음,유대,0.12
2017-03-22,I0547,디방인연,최아준,박아도,이음,유대,0.12
2017-03-22,I0547,디방인연,박아도,최아준,이음,유대,0.12
2017-03-25,I0144,디방인연,황람준,정우채,이음,유대,0.12
2017-03-25,I0144,디방인연,정우채,황람준,이음,유대,0.12
2017-03-26,I0719,디방인연,이민지,박람민,이음,유대,0.12
2017-03-26,I0719,디방인연,박람민,이민지,이음,유대,0.12
2017-04-06,I0239,디방인연,안람도,정수예,이음,유대,0.12
2017-04-06,I0239,디방인연,정수예,안람도,이음,유대,0.12
2017-04-06,I0239,디방인연,안람도,정수예,대화,유대,0.15
2017-04-06,I0239,디방인연,정수예,안람도,대화,유대,0.15
2017-04-15,I0076,디방인연,서은아,황하예,이음,유대,0.12
2017-04-15,I0076,디방인연,황하예,서은아,이음,유대,0.12
2017-04-18,I0090,디방인연,최건예,윤솔시,이음,유대,0.12
2017-04-18,I0090,디방인연,윤솔시,최건예,이음,유대,0.12
2017-04-20,I0524,디방인연,오아은,오수예,이음,유대,0.12
2017-04-20,I0524,디방인연,오수예,오아은,이음,유대,0.12
2017-04-23,I0676,디방인연,정채람,박하채,이음,유대,0.12
2017-04-23,I0676,디방인연,박하채,정채람,이음,유대,0.12
2017-04-23,I0676,디방인연,정채람,박하채,대화,유대,0.15
2017-04-23,I0676,디방인연,박하채,정채람,대화,유대,0.15
2017-05-01,E005,결혼식,안현준,김건주,부조,돈,9
2017-05-01,E005,결혼식,안현준,김건주,방명록,유대,1
2017-05-01,E005,결혼식,김건주,안현준,답례,유대,0.5
2017-05-01,E005,결혼식,안지수,김건주,부조,돈,6
2017-05-01,E005,결혼식,안지수,김건주,방명록,유대,1
2017-05-01,E005,결혼식,김건주,안지수,답례,유대,0.5
2017-05-01,E005,결혼식,한준아,김건주,부조,돈,7
2017-05-01,E005,결혼식,한준아,김건주,방명록,유대,1
2017-05-01,E005,결혼식,김건주,한준아,답례,유대,0.5
2017-05-01,E005,결혼식,강우건,김건주,부조,돈,9
2017-05-01,E005,결혼식,강우건,김건주,방명록,유대,1
2017-05-01,E005,결혼식,김건주,강우건,답례,유대,0.5
2017-05-01,E005,결혼식,홍은솔,김건주,부조,돈,9
2017-05-01,E005,결혼식,홍은솔,김건주,방명록,유대,1
2017-05-01,E005,결혼식,김건주,홍은솔,답례,유대,0.5
2017-05-01,E005,결혼식,안채채,김건주,부조,돈,6
2017-05-01,E005,결혼식,안채채,김건주,방명록,유대,1
2017-05-01,E005,결혼식,김건주,안채채,답례,유대,0.5
2017-05-01,E005,결혼식,한수아,김건주,부조,돈,5
2017-05-01,E005,결혼식,한수아,김건주,방명록,유대,1
2017-05-01,E005,결혼식,김건주,한수아,답례,유대,0.5
2017-05-01,E005,결혼식,강솔솔,김건주,부조,돈,4
2017-05-01,E005,결혼식,강솔솔,김건주,방명록,유대,1
2017-05-01,E005,결혼식,김건주,강솔솔,답례,유대,0.5
2017-05-01,E005,결혼식,황채람,김건주,부조,돈,8
2017-05-01,E005,결혼식,황채람,김건주,방명록,유대,1
2017-05-01,E005,결혼식,김건주,황채람,답례,유대,0.5
2017-05-01,E005,결혼식,임아건,김건주,부조,돈,5
2017-05-01,E005,결혼식,임아건,김건주,방명록,유대,1
2017-05-01,E005,결혼식,김건주,임아건,답례,유대,0.5
2017-05-01,E005,결혼식,안람도,김건주,부조,돈,8
2017-05-01,E005,결혼식,안람도,김건주,방명록,유대,1
2017-05-01,E005,결혼식,김건주,안람도,답례,유대,0.5
2017-05-01,E005,결혼식,안아도,김건주,부조,돈,9
2017-05-01,E005,결혼식,안아도,김건주,방명록,유대,1
2017-05-01,E005,결혼식,김건주,안아도,답례,유대,0.5
2017-05-01,E005,결혼식,강건수,김건주,부조,돈,6
2017-05-01,E005,결혼식,강건수,김건주,방명록,유대,1
2017-05-01,E005,결혼식,김건주,강건수,답례,유대,0.5
2017-05-01,E005,결혼식,박도우,김건주,부조,돈,6
2017-05-01,E005,결혼식,박도우,김건주,방명록,유대,1
2017-05-01,E005,결혼식,김건주,박도우,답례,유대,0.5
2017-05-01,E005,결혼식,송준도,김건주,부조,돈,6
2017-05-01,E005,결혼식,송준도,김건주,방명록,유대,1
2017-05-01,E005,결혼식,김건주,송준도,답례,유대,0.5
2017-05-01,E005,결혼식,서연채,김건주,부조,돈,4
2017-05-01,E005,결혼식,서연채,김건주,방명록,유대,1
2017-05-01,E005,결혼식,김건주,서연채,답례,유대,0.5
2017-05-01,E005,결혼식,권아수,김건주,부조,돈,4
2017-05-01,E005,결혼식,권아수,김건주,방명록,유대,1
2017-05-01,E005,결혼식,김건주,권아수,답례,유대,0.5
2017-05-01,E005,결혼식,이윤람,김건주,부조,돈,5
2017-05-01,E005,결혼식,이윤람,김건주,방명록,유대,1
2017-05-01,E005,결혼식,김건주,이윤람,답례,유대,0.5
2017-05-01,E005,결혼식,송은연,김건주,부조,돈,9
2017-05-01,E005,결혼식,송은연,김건주,방명록,유대,1
2017-05-01,E005,결혼식,김건주,송은연,답례,유대,0.5
2017-05-01,E005,결혼식,임지윤,김건주,부조,돈,7
2017-05-01,E005,결혼식,임지윤,김건주,방명록,유대,1
2017-05-01,E005,결혼식,김건주,임지윤,답례,유대,0.5
2017-05-01,E005,결혼식,송서수,김건주,부조,돈,7
2017-05-01,E005,결혼식,송서수,김건주,방명록,유대,1
2017-05-01,E005,결혼식,김건주,송서수,답례,유대,0.5
2017-05-01,E005,결혼식,임현주,김건주,부조,돈,7
2017-05-01,E005,결혼식,임현주,김건주,방명록,유대,1
2017-05-01,E005,결혼식,김건주,임현주,답례,유대,0.5
2017-05-01,E005,결혼식,정주도,김건주,부조,돈,4
2017-05-01,E005,결혼식,정주도,김건주,방명록,유대,1
2017-05-01,E005,결혼식,김건주,정주도,답례,유대,0.5
2017-05-01,E005,결혼식,강하연,김건주,부조,돈,9
2017-05-01,E005,결혼식,강하연,김건주,방명록,유대,1
2017-05-01,E005,결혼식,김건주,강하연,답례,유대,0.5
2017-05-01,E005,결혼식,권연지,김건주,부조,돈,5
2017-05-01,E005,결혼식,권연지,김건주,방명록,유대,1
2017-05-01,E005,결혼식,김건주,권연지,답례,유대,0.5
2017-05-01,E005,결혼식,최아준,김건주,부조,돈,6
2017-05-01,E005,결혼식,최아준,김건주,방명록,유대,1
2017-05-01,E005,결혼식,김건주,최아준,답례,유대,0.5
2017-05-01,E005,결혼식,홍은시,김건주,부조,돈,9
2017-05-01,E005,결혼식,홍은시,김건주,방명록,유대,1
2017-05-01,E005,결혼식,김건주,홍은시,답례,유대,0.5
2017-05-01,E005,결혼식,한예우,김건주,부조,돈,6
2017-05-01,E005,결혼식,한예우,김건주,방명록,유대,1
2017-05-01,E005,결혼식,김건주,한예우,답례,유대,0.5
2017-05-01,E005,결혼식,한솔지,김건주,부조,돈,4
2017-05-01,E005,결혼식,한솔지,김건주,방명록,유대,1
2017-05-01,E005,결혼식,김건주,한솔지,답례,유대,0.5
2017-05-01,E005,결혼식,윤현시,김건주,부조,돈,9
2017-05-01,E005,결혼식,윤현시,김건주,방명록,유대,1
2017-05-01,E005,결혼식,김건주,윤현시,답례,유대,0.5
2017-05-01,E005,결혼식,안건채,김건주,부조,돈,11
2017-05-01,E005,결혼식,안건채,김건주,방명록,유대,1
2017-05-01,E005,결혼식,김건주,안건채,답례,유대,0.5
2017-05-01,E005,결혼식,정하예,김건주,부조,돈,4
2017-05-01,E005,결혼식,정하예,김건주,방명록,유대,1
2017-05-01,E005,결혼식,김건주,정하예,답례,유대,0.5
2017-05-01,E005,결혼식,장건채,김건주,부조,돈,8
2017-05-01,E005,결혼식,장건채,김건주,방명록,유대,1
2017-05-01,E005,결혼식,김건주,장건채,답례,유대,0.5
2017-05-01,E005,결혼식,임은연,김건주,부조,돈,8
2017-05-01,E005,결혼식,임은연,김건주,방명록,유대,1
2017-05-01,E005,결혼식,김건주,임은연,답례,유대,0.5
2017-05-01,E005,결혼식,안솔건,김건주,부조,돈,8
2017-05-01,E005,결혼식,안솔건,김건주,방명록,유대,1
2017-05-01,E005,결혼식,김건주,안솔건,답례,유대,0.5
2017-05-01,E005,결혼식,황채주,김건주,부조,돈,9
2017-05-01,E005,결혼식,황채주,김건주,방명록,유대,1
2017-05-01,E005,결혼식,김건주,황채주,답례,유대,0.5
2017-05-01,E005,결혼식,오준지,김건주,부조,돈,5
2017-05-01,E005,결혼식,오준지,김건주,방명록,유대,1
2017-05-01,E005,결혼식,김건주,오준지,답례,유대,0.5
2017-05-01,E005,결혼식,임은민,김건주,부조,돈,5
2017-05-01,E005,결혼식,임은민,김건주,방명록,유대,1
2017-05-01,E005,결혼식,김건주,임은민,답례,유대,0.5
2017-05-01,E005,결혼식,최주준,김건주,부조,돈,9
2017-05-01,E005,결혼식,최주준,김건주,방명록,유대,1
2017-05-01,E005,결혼식,김건주,최주준,답례,유대,0.5
2017-05-01,E005,결혼식,박채윤,김건주,부조,돈,7
2017-05-01,E005,결혼식,박채윤,김건주,방명록,유대,1
2017-05-01,E005,결혼식,김건주,박채윤,답례,유대,0.5
2017-05-01,E005,결혼식,강도민,김건주,부조,돈,9
2017-05-01,E005,결혼식,강도민,김건주,방명록,유대,1
2017-05-01,E005,결혼식,김건주,강도민,답례,유대,0.5
2017-05-01,E005,결혼식,서시우,김건주,부조,돈,4
2017-05-01,E005,결혼식,서시우,김건주,방명록,유대,1
2017-05-01,E005,결혼식,김건주,서시우,답례,유대,0.5
2017-05-01,E005,결혼식,최시은,김건주,부조,돈,8
2017-05-01,E005,결혼식,최시은,김건주,방명록,유대,1
2017-05-01,E005,결혼식,김건주,최시은,답례,유대,0.5
2017-05-01,E005,결혼식,윤준솔,김건주,부조,돈,4
2017-05-01,E005,결혼식,윤준솔,김건주,방명록,유대,1
2017-05-01,E005,결혼식,김건주,윤준솔,답례,유대,0.5
2017-05-01,E005,결혼식,안현도,김건주,부조,돈,8
2017-05-01,E005,결혼식,안현도,김건주,방명록,유대,1
2017-05-01,E005,결혼식,김건주,안현도,답례,유대,0.5
2017-05-01,E005,결혼식,이시도,김건주,부조,돈,3
2017-05-01,E005,결혼식,이시도,김건주,방명록,유대,1
2017-05-01,E005,결혼식,김건주,이시도,답례,유대,0.5
2017-05-01,E005,결혼식,전우솔,김건주,부조,돈,8
2017-05-01,E005,결혼식,전우솔,김건주,방명록,유대,1
2017-05-01,E005,결혼식,김건주,전우솔,답례,유대,0.5
2017-05-01,E005,결혼식,조연윤,김건주,부조,돈,8
2017-05-01,E005,결혼식,조연윤,김건주,방명록,유대,1
2017-05-01,E005,결혼식,김건주,조연윤,답례,유대,0.5
2017-05-01,E005,결혼식,오예은,김건주,부조,돈,8
2017-05-01,E005,결혼식,오예은,김건주,방명록,유대,1
